ghi,dni,dhi,amb_temp,rel_hmd,wind_dir,wind_spd,press
0.513705584,0.330087634,0.605206074,0.785478548,0.429561528,0.416666667,0.326923077,0.676470588
0.431472081,0.422590068,0.409978308,0.768976898,0.484158416,0.361111111,0.230769231,0.670588235
0.242639594,0.227848101,0.323210412,0.752475248,0.593493635,0.416666667,0.25,0.663235294
0.111675127,0.130477118,0.175704989,0.719471947,0.902828854,0.361111111,0.173076923,0.657352941
0.009137056,0,0.019522777,0.686468647,1,0.305555556,0.134615385,0.651470588
0.136040609,0.397273612,0.121475054,0.653465347,0.926591231,0.083333333,0.096153846,0.604411765
0.317766497,0.603700097,0.186550976,0.686468647,0.730975955,0.166666667,0.134615385,0.607352941
0.495431472,0.717624148,0.221258134,0.735973597,0.490664781,0.138888889,0.115384615,0.601470588
0.646700508,0.779941577,0.245119306,0.768976898,0.363790665,0.805555556,0.076923077,0.6
0.757360406,0.82375852,0.249457701,0.785478548,0.314992928,0.944444444,0.134615385,0.595588235
0.814213198,0.838364167,0.253796095,0.785478548,0.277227723,0.888888889,0.096153846,0.592647059
0.65786802,0.379746835,0.731019523,0.801980198,0.2854314,0.666666667,0.192307692,0.580882353
0.557360406,0.263875365,0.748373102,0.801980198,0.25884017,0.611111111,0.173076923,0.570588235
0.645685279,0.754625122,0.262472885,0.801980198,0.324186704,0.638888889,0.134615385,0.563235294
0.349238579,0.206426485,0.498915401,0.785478548,0.352758133,0.638888889,0.134615385,0.552941176
0.326903553,0.59104187,0.195227766,0.768976898,0.487128713,0.694444444,0.25,0.548529412
0.149238579,0.406037001,0.130151844,0.735973597,0.834936351,0.777777778,0.096153846,0.541176471
0.011167513,0,0.023861171,0.686468647,0.993635078,0.638888889,0.153846154,0.533823529
0.01928934,0,0.041214751,0.620462046,0.979349364,0.888888889,0.5,0.570588235
0.046700508,0,0.09978308,0.636963696,0.84115983,0.888888889,0.519230769,0.582352941
0.100507614,0,0.214750542,0.653465347,0.632531825,0.916666667,0.711538462,0.594117647
0.173604061,0.00194742,0.36659436,0.669966997,0.528429986,0.888888889,0.538461538,0.601470588
0.173604061,0.00292113,0.36659436,0.686468647,0.500565771,0.861111111,0.403846154,0.611764706
0.216243655,0.006815969,0.449023861,0.686468647,0.416831683,0.944444444,0.403846154,0.614705882
0.384771574,0.046738072,0.739696312,0.702970297,0.387270156,0.916666667,0.480769231,0.616176471
0.263959391,0.013631938,0.540130152,0.702970297,0.311315417,0.916666667,0.480769231,0.614705882
0.453807107,0.220058423,0.646420824,0.702970297,0.32758133,0.888888889,0.557692308,0.619117647
0.18680203,0.009737098,0.386117137,0.686468647,0.347807638,0.888888889,0.365384615,0.614705882
0.130964467,0.005842259,0.275488069,0.669966997,0.387553041,0.916666667,0.480769231,0.617647059
0.160406091,0.539435248,0.09978308,0.636963696,0.445120226,0.916666667,0.365384615,0.623529412
0.011167513,0.11489776,0.019522777,0.603960396,0.578217822,0.916666667,0.326923077,0.626470588
0.141116751,0.483933788,0.104121475,0.554455446,0.887128713,0.75,0.269230769,0.675
0.332994924,0.70593963,0.145336226,0.587458746,0.688260255,0.75,0.307692308,0.679411765
0.518781726,0.817916261,0.164859002,0.603960396,0.501414427,0.805555556,0.384615385,0.688235294
0.549238579,0.495618306,0.459869848,0.620462046,0.386138614,0.777777778,0.365384615,0.688235294
0.78680203,0.902629017,0.195227766,0.636963696,0.324328147,0.833333333,0.538461538,0.688235294
0.847715736,0.921129503,0.193058568,0.653465347,0.28175389,0.805555556,0.5,0.683823529
0.850761421,0.925024343,0.188720174,0.669966997,0.294908062,0.833333333,0.634615385,0.679411765
0.794923858,0.909444985,0.188720174,0.686468647,0.263649222,0.777777778,0.557692308,0.675
0.686294416,0.88315482,0.177874187,0.686468647,0.272984441,0.777777778,0.538461538,0.666176471
0.534010152,0.834469328,0.15835141,0.669966997,0.28175389,0.833333333,0.423076923,0.666176471
0.352284264,0.746835443,0.134490239,0.653465347,0.352050919,0.805555556,0.442307692,0.664705882
0.160406091,0.568646543,0.093275488,0.620462046,0.691513437,0.888888889,0.346153846,0.666176471
0.140101523,0.508276534,0.095444685,0.570957096,0.830834512,1,0.038461538,0.708823529
0.32893401,0.701071081,0.147505423,0.620462046,0.611598303,0.638888889,0.076923077,0.711764706
0.512690355,0.799415774,0.180043384,0.669966997,0.398161245,0.916666667,0.076923077,0.716176471
0.668020305,0.853943525,0.201735358,0.686468647,0.275813296,0.527777778,0.115384615,0.711764706
0.779695431,0.88412853,0.21691974,0.702970297,0.247807638,0.416666667,0.057692308,0.713235294
0.839593909,0.898734177,0.223427332,0.719471947,0.221923621,0.666666667,0.096153846,0.704411765
0.841624365,0.899707887,0.223427332,0.735973597,0.233804809,0.666666667,0.192307692,0.697058824
0.78680203,0.890944499,0.212581345,0.735973597,0.207779349,0.166666667,0.173076923,0.689705882
0.67715736,0.861733204,0.197396963,0.735973597,0.221782178,0.361111111,0.25,0.673529412
0.52284264,0.806231743,0.177874187,0.719471947,0.2854314,0.444444444,0.346153846,0.666176471
0.340101523,0.708860759,0.14967462,0.702970297,0.401980198,0.25,0.192307692,0.654411765
0.150253807,0.516066212,0.101952278,0.653465347,0.818811881,0.222222222,0.269230769,0.648529412
0,0,0,0.587458746,1,0.194444444,0.153846154,0.573529412
0.003045685,0,0.006507592,0.603960396,0.991089109,0.194444444,0.269230769,0.564705882
0.085279188,0,0.182212581,0.620462046,1,0.25,0.346153846,0.552941176
0.149238579,0,0.318872017,0.620462046,0.962234795,0.277777778,0.307692308,0.544117647
0.082233503,0,0.175704989,0.620462046,0.96562942,0.277777778,0.346153846,0.533823529
0.182741117,0.003894839,0.383947939,0.636963696,0.989816124,0.277777778,0.326923077,0.525
0.307614213,0.021421616,0.620390456,0.636963696,1,0.277777778,0.307692308,0.513235294
0.193908629,0.004868549,0.405639913,0.636963696,0.961810467,0.277777778,0.192307692,0.502941176
0.116751269,0,0.249457701,0.636963696,0.986421499,0.277777778,0.192307692,0.492647059
0.117766497,0,0.251626898,0.636963696,1,0.25,0.192307692,0.486764706
0.008121827,0,0.017353579,0.636963696,1,0.166666667,0.192307692,0.479411765
0.003045685,0,0.006507592,0.636963696,1,0.083333333,0.211538462,0.482352941
0.007106599,0,0.015184382,0.620462046,1,0.555555556,0.269230769,0.477941176
0.01928934,0,0.041214751,0.636963696,1,0.527777778,0.25,0.470588235
0.138071066,0,0.295010846,0.653465347,1,0.527777778,0.25,0.469117647
0.07106599,0,0.151843818,0.686468647,0.960254597,0.555555556,0.307692308,0.460294118
0.165482234,0.00194742,0.351409978,0.719471947,0.920367751,0.472222222,0.288461538,0.436764706
0.194923858,0.005842259,0.407809111,0.752475248,0.881046676,0.5,0.365384615,0.425
0.365482234,0.040895813,0.709327549,0.768976898,0.871994342,0.527777778,0.288461538,0.416176471
0.102538071,0,0.219088937,0.785478548,0.799858557,0.527777778,0.365384615,0.405882353
0.155329949,0,0.331887202,0.785478548,0.692927864,0.5,0.384615385,0.4
0.030456853,0,0.065075922,0.785478548,0.65049505,0.527777778,0.211538462,0.405882353
0.191878173,0.088607595,0.338394794,0.768976898,0.67708628,0.527777778,0.173076923,0.4
0.068020305,0.017526777,0.136659436,0.752475248,0.767892504,0.416666667,0.153846154,0.389705882
0.09035533,0.131450828,0.143167028,0.636963696,1,0.694444444,0.192307692,0.419117647
0.243654822,0.35540409,0.247288503,0.653465347,1,0.666666667,0.211538462,0.430882353
0.378680203,0.359298929,0.405639913,0.686468647,0.914002829,0.722222222,0.25,0.441176471
0.537055838,0.492697176,0.453362256,0.719471947,0.758132956,0.75,0.307692308,0.445588235
0.623350254,0.480038948,0.555314534,0.752475248,0.601131542,0.833333333,0.307692308,0.447058824
0.383756345,0.051606621,0.731019523,0.768976898,0.484299859,0.666666667,0.115384615,0.451470588
0.646700508,0.407984421,0.676789588,0.768976898,0.398585573,0.805555556,0.192307692,0.451470588
0.594923858,0.382667965,0.648590022,0.785478548,0.379773692,0.638888889,0.153846154,0.45
0.519796954,0.414800389,0.522776573,0.768976898,0.369024045,0.777777778,0.096153846,0.451470588
0.392893401,0.392405063,0.394793926,0.768976898,0.426874116,1,0.057692308,0.45
0.269035533,0.397273612,0.264642082,0.752475248,0.580480905,1,0.038461538,0.451470588
0.106598985,0.223953262,0.140997831,0.735973597,0.713861386,0.194444444,0.096153846,0.452941176
0.027411168,0,0.05856833,0.636963696,1,0.527777778,0.076923077,0.526470588
0.07715736,0,0.164859002,0.636963696,0.994908062,0.416666667,0.134615385,0.535294118
0.191878173,0.017526777,0.388286334,0.669966997,0.837340877,0.388888889,0.076923077,0.538235294
0.298477157,0.048685492,0.568329718,0.702970297,0.688826025,1,0.038461538,0.536764706
0.43248731,0.1187926,0.73318872,0.735973597,0.588826025,1,0.019230769,0.544117647
0.49035533,0.144109056,0.800433839,0.735973597,0.540169731,0.805555556,0.115384615,0.538235294
0.6,0.310613437,0.748373102,0.735973597,0.536916549,1,0.038461538,0.541176471
0.212182741,0.006815969,0.440347072,0.735973597,0.548656294,1,0.057692308,0.539705882
0.434517766,0.224926972,0.611713666,0.735973597,0.559830269,0.638888889,0.076923077,0.539705882
0.261928934,0.087633885,0.459869848,0.719471947,0.570862801,0.333333333,0.096153846,0.530882353
0.162436548,0.05842259,0.301518438,0.702970297,0.823903819,0.388888889,0.076923077,0.532352941
0.062944162,0.018500487,0.125813449,0.669966997,0.993635078,0.388888889,0.134615385,0.539705882
0.026395939,0,0.056399132,0.653465347,0.932956153,0.583333333,0.153846154,0.485294118
0.072081218,0,0.154013015,0.669966997,1,0.527777778,0.096153846,0.483823529
0.364467005,0.331061344,0.409978308,0.686468647,0.934794908,0.666666667,0.134615385,0.482352941
0.063959391,0,0.136659436,0.702970297,0.902121641,0.75,0.134615385,0.485294118
0.614213198,0.474196689,0.553145336,0.702970297,0.782743989,0.527777778,0.134615385,0.485294118
0.591878173,0.302823759,0.748373102,0.702970297,0.690664781,0.666666667,0.153846154,0.482352941
0.240609137,0.009737098,0.496746204,0.719471947,0.615417256,0.583333333,0.269230769,0.469117647
0.020304569,0,0.043383948,0.719471947,0.582036775,0.277777778,0.096153846,0.469117647
0.253807107,0.024342746,0.507592191,0.719471947,0.638330976,0.472222222,0.230769231,0.482352941
0.224365482,0.045764362,0.429501085,0.702970297,0.674398868,0.5,0.153846154,0.477941176
0.282233503,0.52872444,0.203904555,0.686468647,0.812305516,0.833333333,0.153846154,0.483823529
0.10964467,0.333982473,0.112798265,0.653465347,1,0.388888889,0.153846154,0.480882353
0.113705584,0.425511198,0.093275488,0.603960396,1,0.666666667,0.173076923,0.569117647
0.091370558,0,0.195227766,0.620462046,1,0.638888889,0.173076923,0.580882353
0.072081218,0,0.154013015,0.636963696,1,0.833333333,0.307692308,0.588235294
0.18680203,0.003894839,0.392624729,0.636963696,0.909335219,0.722222222,0.230769231,0.598529412
0.154314721,0,0.329718004,0.653465347,0.871428571,0.75,0.192307692,0.605882353
0.78071066,0.844206426,0.236442516,0.636963696,0.845544554,0.777777778,0.269230769,0.611764706
0.493401015,0.154819864,0.789587852,0.636963696,0.834229137,0.944444444,0.307692308,0.616176471
0.576649746,0.374878286,0.637744035,0.653465347,0.831683168,0.777777778,0.5,0.622058824
0.404060914,0.184031159,0.609544469,0.653465347,0.822489392,0.833333333,0.5,0.630882353
0.154314721,0.00097371,0.329718004,0.636963696,0.830410184,0.833333333,0.5,0.638235294
0.147208122,0.049659202,0.277657267,0.636963696,0.922630835,0.944444444,0.346153846,0.648529412
0.111675127,0.415774099,0.093275488,0.620462046,0.975388967,0.916666667,0.480769231,0.658823529
0.045685279,0,0.097613883,0.570957096,0.893635078,0.916666667,0.307692308,0.747058824
0.120812183,0.010710808,0.249457701,0.603960396,0.772135785,0.888888889,0.326923077,0.755882353
0.473096447,0.778967868,0.160520607,0.653465347,0.643988685,0.916666667,0.326923077,0.764705882
0.626395939,0.844206426,0.173535792,0.686468647,0.496322489,0.888888889,0.403846154,0.773529412
0.737055838,0.88023369,0.182212581,0.702970297,0.422630835,1,0.326923077,0.775
0.794923858,0.895813048,0.188720174,0.719471947,0.366902405,0.916666667,0.403846154,0.776470588
0.795939086,0.894839338,0.193058568,0.719471947,0.313861386,0.027777778,0.480769231,0.775
0.741116751,0.88315482,0.188720174,0.719471947,0.300990099,0.916666667,0.423076923,0.772058824
0.63248731,0.856864654,0.173535792,0.719471947,0.282178218,0.861111111,0.5,0.767647059
0.479187817,0.796494645,0.15835141,0.702970297,0.319660537,0.916666667,0.384615385,0.764705882
0.297461929,0.687439143,0.132321041,0.686468647,0.450070721,0.944444444,0.403846154,0.766176471
0.111675127,0.444985394,0.086767896,0.636963696,0.791089109,0.944444444,0.365384615,0.769117647
0.093401015,0.230769231,0.121475054,0.554455446,0.918528996,0.805555556,0.076923077,0.820588235
0.263959391,0.439143135,0.242950108,0.587458746,0.834653465,0.805555556,0.134615385,0.823529412
0.437563452,0.583252191,0.303687636,0.653465347,0.696322489,0.861111111,0.230769231,0.830882353
0.593908629,0.70399221,0.305856833,0.702970297,0.372560113,0.888888889,0.192307692,0.836764706
0.72284264,0.836416748,0.229934924,0.719471947,0.293776521,0.888888889,0.192307692,0.832352941
0.78071066,0.858812074,0.227765727,0.735973597,0.248656294,1,0.288461538,0.827941176
0.777664975,0.853943525,0.232104121,0.752475248,0.212022631,0.694444444,0.134615385,0.819117647
0.716751269,0.82570594,0.236442516,0.752475248,0.182036775,0.888888889,0.134615385,0.810294118
0.606091371,0.786757546,0.223427332,0.752475248,0.238189533,0.777777778,0.326923077,0.802941176
0.454822335,0.716650438,0.201735358,0.735973597,0.271004243,0.722222222,0.25,0.795588235
0.27715736,0.599805258,0.160520607,0.719471947,0.48019802,0.833333333,0.307692308,0.786764706
0.100507614,0.374878286,0.091106291,0.669966997,0.891371994,0.805555556,0.269230769,0.783823529
0.094416244,0.29308666,0.106290672,0.587458746,0.867043847,0.75,0.134615385,0.767647059
0.265989848,0.509250243,0.199566161,0.636963696,0.642149929,0.694444444,0.076923077,0.767647059
0.43857868,0.629016553,0.260303688,0.702970297,0.454596888,0.694444444,0.057692308,0.767647059
0.585786802,0.700097371,0.297180043,0.752475248,0.319660537,1,0.038461538,0.766176471
0.679187817,0.690360273,0.373101952,0.768976898,0.298019802,0.638888889,0.153846154,0.766176471
0.737055838,0.719571568,0.373101952,0.768976898,0.284724187,0.75,0.134615385,0.751470588
0.739086294,0.732229796,0.360086768,0.785478548,0.268175389,0.638888889,0.134615385,0.736764706
0.67106599,0.667964946,0.392624729,0.785478548,0.293069307,0.694444444,0.230769231,0.720588235
0.565482234,0.635832522,0.349240781,0.785478548,0.368599717,0.722222222,0.211538462,0.711764706
0.421319797,0.574488802,0.290672451,0.768976898,0.477652051,0.805555556,0.230769231,0.702941176
0.252791878,0.46835443,0.20824295,0.752475248,0.675671853,0.666666667,0.230769231,0.698529412
0.086294416,0.268743914,0.09978308,0.702970297,0.980480905,0.666666667,0.134615385,0.689705882
0.09035533,0.275559883,0.104121475,0.603960396,0.944413013,0.555555556,0.230769231,0.617647059
0.263959391,0.516066212,0.193058568,0.636963696,0.820792079,0.583333333,0.173076923,0.614705882
0.437563452,0.64946446,0.242950108,0.686468647,0.587128713,0.555555556,0.173076923,0.613235294
0.585786802,0.724440117,0.273318872,0.735973597,0.43592645,0.611111111,0.211538462,0.602941176
0.705583756,0.815968841,0.238611714,0.768976898,0.393069307,0.694444444,0.307692308,0.595588235
0.760406091,0.832521908,0.245119306,0.785478548,0.362093352,0.638888889,0.269230769,0.585294118
0.759390863,0.833495618,0.242950108,0.801980198,0.329420085,0.833333333,0.288461538,0.577941176
0.702538071,0.82473223,0.225596529,0.801980198,0.344554455,0.611111111,0.307692308,0.561764706
0.593908629,0.793573515,0.206073753,0.801980198,0.367326733,0.611111111,0.346153846,0.548529412
0.443654822,0.732229796,0.180043384,0.785478548,0.470014144,0.583333333,0.288461538,0.539705882
0.267005076,0.613437196,0.143167028,0.752475248,0.662942008,0.638888889,0.346153846,0.529411765
0.09035533,0.372930867,0.082429501,0.719471947,0.931117397,0.611111111,0.269230769,0.526470588
0.094416244,0.361246349,0.088937093,0.636963696,0.984441301,0.666666667,0.076923077,0.538235294
0.270050761,0.600778968,0.151843818,0.686468647,0.802970297,0.527777778,0.173076923,0.544117647
0.444670051,0.722492697,0.186550976,0.735973597,0.650212164,0.555555556,0.134615385,0.539705882
0.592893401,0.787731256,0.20824295,0.785478548,0.552758133,0.638888889,0.134615385,0.541176471
0.700507614,0.827653359,0.21691974,0.801980198,0.513578501,0.638888889,0.115384615,0.530882353
0.753299492,0.837390458,0.229934924,0.818481848,0.475813296,0.472222222,0.230769231,0.519117647
0.749238579,0.826679649,0.240780911,0.818481848,0.437199434,0.638888889,0.173076923,0.508823529
0.611167513,0.543330088,0.470715835,0.834983498,0.447807638,0.694444444,0.365384615,0.498529412
0.532994924,0.601752678,0.338394794,0.818481848,0.460254597,0.638888889,0.230769231,0.489705882
0.384771574,0.505355404,0.297180043,0.801980198,0.55049505,0.638888889,0.307692308,0.482352941
0.25177665,0.551119766,0.162689805,0.785478548,0.80678925,0.527777778,0.211538462,0.479411765
0.081218274,0.302823759,0.086767896,0.735973597,1,0.555555556,0.25,0.479411765
0.087309645,0.314508277,0.091106291,0.669966997,0.924045262,0.5,0.076923077,0.505882353
0.258883249,0.557935735,0.164859002,0.719471947,0.808769448,0.694444444,0.076923077,0.513235294
0.43248731,0.686465433,0.203904555,0.752475248,0.630268741,0.861111111,0.134615385,0.517647059
0.579695431,0.755598832,0.229934924,0.801980198,0.448373409,0.833333333,0.076923077,0.522058824
0.680203046,0.774099318,0.264642082,0.834983498,0.373125884,0.75,0.115384615,0.520588235
0.732994924,0.785783836,0.279826464,0.851485149,0.329985856,0,0.019230769,0.519117647
0.72893401,0.779941577,0.284164859,0.851485149,0.299858557,0.916666667,0.076923077,0.514705882
0.660913706,0.719571568,0.314533623,0.851485149,0.360678925,0.583333333,0.153846154,0.511764706
0.552284264,0.671859786,0.292841649,0.834983498,0.386138614,0.666666667,0.096153846,0.513235294
0.404060914,0.594936709,0.253796095,0.834983498,0.437906648,0.805555556,0.173076923,0.513235294
0.234517766,0.465433301,0.188720174,0.818481848,0.621499293,0.722222222,0.173076923,0.511764706
0.07106599,0.228821811,0.088937093,0.785478548,0.826591231,0.777777778,0.230769231,0.519117647
0.075126904,0.208373905,0.097613883,0.686468647,0.934653465,0.111111111,0.192307692,0.608823529
0.236548223,0.418695229,0.214750542,0.735973597,0.856152758,0.194444444,0.192307692,0.616176471
0.402030457,0.544303797,0.290672451,0.768976898,0.661669024,0.222222222,0.211538462,0.626470588
0.544162437,0.618305745,0.340563991,0.801980198,0.5718529,0.277777778,0.096153846,0.633823529
0.639593909,0.629990263,0.403470716,0.818481848,0.519094767,0.138888889,0.076923077,0.633823529
0.69035533,0.64459591,0.427331887,0.834983498,0.463083451,0.027777778,0.057692308,0.630882353
0.687309645,0.637779942,0.431670282,0.851485149,0.464214993,0.611111111,0.115384615,0.630882353
0.620304569,0.569620253,0.462039046,0.851485149,0.468316832,0.555555556,0.134615385,0.627941176
0.513705584,0.517039922,0.422993492,0.834983498,0.476096181,0.75,0.096153846,0.625
0.370558376,0.429406037,0.355748373,0.834983498,0.497878359,0.416666667,0.076923077,0.622058824
0.206091371,0.2969815,0.245119306,0.818481848,0.668882603,0.444444444,0.153846154,0.622058824
0.05177665,0.111976631,0.082429501,0.785478548,0.743705799,0.444444444,0.115384615,0.626470588
0.061928934,0.11781889,0.097613883,0.686468647,1,0.722222222,0.134615385,0.673529412
0.220304569,0.301850049,0.264642082,0.719471947,0.817397454,0.722222222,0.134615385,0.677941176
0.383756345,0.443037975,0.362255965,0.768976898,0.653041018,0.722222222,0.134615385,0.685294118
0.525888325,0.534566699,0.418655098,0.818481848,0.542857143,0.833333333,0.230769231,0.688235294
0.648730964,0.686465433,0.342733189,0.834983498,0.500424328,0.722222222,0.192307692,0.685294118
0.47715736,0.167478092,0.748373102,0.834983498,0.459264498,0.777777778,0.173076923,0.685294118
0.693401015,0.687439143,0.373101952,0.851485149,0.421640736,0.722222222,0.269230769,0.680882353
0.635532995,0.663096397,0.362255965,0.851485149,0.433097595,0.833333333,0.269230769,0.676470588
0.52893401,0.616358325,0.331887202,0.851485149,0.49533239,0.611111111,0.192307692,0.669117647
0.384771574,0.547224927,0.273318872,0.851485149,0.51669024,0,0.019230769,0.664705882
0.220304569,0.426484907,0.195227766,0.834983498,0.709052334,0.611111111,0.076923077,0.661764706
0.060913706,0.194741967,0.082429501,0.785478548,0.94582744,0.583333333,0.115384615,0.657352941
0.07106599,0.195715677,0.097613883,0.686468647,0.985714286,0.555555556,0.096153846,0.669117647
0.23248731,0.430379747,0.20824295,0.735973597,0.883168317,0.583333333,0.096153846,0.675
0.398984772,0.565725414,0.273318872,0.768976898,0.707072136,0.611111111,0.076923077,0.673529412
0.541116751,0.640701071,0.31670282,0.818481848,0.538048091,0.638888889,0.096153846,0.670588235
0.653807107,0.732229796,0.292841649,0.834983498,0.487553041,0.472222222,0.076923077,0.666176471
0.707614213,0.753651412,0.301518438,0.851485149,0.45106082,0.555555556,0.153846154,0.658823529
0.543147208,0.287244401,0.700650759,0.867986799,0.464497878,0.722222222,0.25,0.652941176
0.644670051,0.714703019,0.312364425,0.851485149,0.47708628,0.472222222,0.192307692,0.645588235
0.536040609,0.666991237,0.290672451,0.851485149,0.543847242,0.583333333,0.326923077,0.641176471
0.387817259,0.581304771,0.253796095,0.834983498,0.624752475,0.416666667,0.230769231,0.632352941
0.218274112,0.435248296,0.190889371,0.801980198,0.77029703,0.388888889,0.153846154,0.629411765
0.056852792,0.17916261,0.080260304,0.768976898,1,0.5,0.192307692,0.627941176
0.056852792,0.106134372,0.093275488,0.686468647,1,0.416666667,0.096153846,0.642647059
0.127918782,0.045764362,0.242950108,0.719471947,0.950070721,1,0.057692308,0.65
0.292385787,0.214216164,0.405639913,0.752475248,0.867751061,0.305555556,0.076923077,0.651470588
0.493401015,0.500486855,0.403470716,0.785478548,0.684724187,0.388888889,0.153846154,0.65
0.513705584,0.312560857,0.629067245,0.818481848,0.543847242,0.305555556,0.192307692,0.648529412
0.667005076,0.585199611,0.490238612,0.834983498,0.506082037,0.5,0.153846154,0.647058824
0.661928934,0.580331061,0.490238612,0.851485149,0.541018388,0.277777778,0.153846154,0.642647059
0.609137056,0.581304771,0.440347072,0.834983498,0.572842999,0.388888889,0.173076923,0.633823529
0.499492386,0.506329114,0.422993492,0.834983498,0.62135785,0.444444444,0.230769231,0.626470588
0.229441624,0.097370983,0.394793926,0.834983498,0.770155587,0.527777778,0.153846154,0.622058824
0.125888325,0.049659202,0.236442516,0.818481848,0.898868458,0.416666667,0.173076923,0.617647059
0.028426396,0,0.060737527,0.801980198,0.831117397,0.305555556,0.153846154,0.616176471
0.061928934,0.143135346,0.093275488,0.719471947,1,0.388888889,0.153846154,0.627941176
0.217258883,0.356377799,0.229934924,0.752475248,0.970438472,0.416666667,0.173076923,0.629411765
0.379695431,0.494644596,0.312364425,0.768976898,0.994625177,0.416666667,0.173076923,0.633823529
0.520812183,0.58714703,0.353579176,0.801980198,0.791371994,0.583333333,0.173076923,0.635294118
0.629441624,0.679649464,0.331887202,0.834983498,0.637623762,0.555555556,0.173076923,0.635294118
0.683248731,0.714703019,0.32537961,0.851485149,0.569589816,0.388888889,0.076923077,0.630882353
0.587817259,0.400194742,0.622559653,0.867986799,0.518670438,0.388888889,0.192307692,0.623529412
0.521827411,0.359298929,0.585683297,0.867986799,0.529137199,0.555555556,0.153846154,0.613235294
0.452791878,0.41382668,0.446854664,0.851485149,0.533239038,0.805555556,0.076923077,0.605882353
0.195939086,0.049659202,0.370932755,0.851485149,0.55572843,0.861111111,0.076923077,0.598529412
0.106598985,0.023369036,0.214750542,0.834983498,0.805374823,0.166666667,0.153846154,0.595588235
0.024365482,0,0.052060738,0.785478548,1,0.194444444,0.153846154,0.594117647
0.063959391,0.197663096,0.084598698,0.702970297,0.98387553,0.027777778,0.211538462,0.617647059
0.223350254,0.448880234,0.184381779,0.735973597,0.852758133,1,0.288461538,0.622058824
0.388832487,0.59006816,0.242950108,0.785478548,0.757001414,0.027777778,0.269230769,0.627941176
0.531979695,0.669912366,0.277657267,0.818481848,0.584724187,0.111111111,0.269230769,0.629411765
0.634517766,0.710808179,0.303687636,0.834983498,0.545968883,0.111111111,0.173076923,0.627941176
0.551269036,0.321324245,0.670281996,0.851485149,0.500424328,0.194444444,0.211538462,0.630882353
0.4,0.094449854,0.704989154,0.867986799,0.504101839,0.138888889,0.25,0.627941176
0.461928934,0.238558909,0.639913232,0.867986799,0.503818953,0.111111111,0.173076923,0.619117647
0.514720812,0.652385589,0.288503254,0.851485149,0.505940594,0.25,0.076923077,0.611764706
0.369543147,0.575462512,0.242950108,0.851485149,0.59165488,0.138888889,0.307692308,0.602941176
0.202030457,0.425511198,0.180043384,0.834983498,0.755162659,0.083333333,0.230769231,0.598529412
0.045685279,0.155793574,0.067245119,0.801980198,0.823196605,0.111111111,0.211538462,0.605882353
0.069035533,0.278481013,0.078091106,0.686468647,0.984016973,0.138888889,0.115384615,0.661764706
0.236548223,0.554040896,0.151843818,0.719471947,0.826732673,0.138888889,0.192307692,0.661764706
0.408121827,0.689386563,0.188720174,0.752475248,0.623196605,0.083333333,0.230769231,0.673529412
0.554314721,0.76338851,0.212581345,0.785478548,0.516407355,0.166666667,0.288461538,0.669117647
0.659898477,0.812074002,0.21691974,0.801980198,0.464780764,0.222222222,0.307692308,0.672058824
0.711675127,0.829600779,0.219088937,0.818481848,0.420509194,0.222222222,0.115384615,0.669117647
0.706598985,0.829600779,0.21691974,0.834983498,0.42758133,0.277777778,0.307692308,0.660294118
0.646700508,0.813047712,0.206073753,0.834983498,0.429844413,0.277777778,0.230769231,0.651470588
0.536040609,0.774099318,0.188720174,0.818481848,0.42970297,0.138888889,0.211538462,0.657352941
0.385786802,0.7030185,0.164859002,0.801980198,0.489816124,0.25,0.211538462,0.654411765
0.212182741,0.568646543,0.123644252,0.785478548,0.699717115,0.222222222,0.173076923,0.652941176
0.048730964,0.270691334,0.054229935,0.735973597,0.939462518,0.166666667,0.25,0.657352941
0.063959391,0.253164557,0.073752711,0.686468647,0.901838755,0.027777778,0.173076923,0.679411765
0.226395939,0.519961052,0.156182213,0.719471947,0.729561528,0.972222222,0.134615385,0.683823529
0.394923858,0.654333009,0.201735358,0.752475248,0.598302687,0.138888889,0.153846154,0.683823529
0.538071066,0.729308666,0.229934924,0.785478548,0.461244696,0.166666667,0.173076923,0.683823529
0.643654822,0.782862707,0.232104121,0.801980198,0.39321075,0.222222222,0.153846154,0.680882353
0.695431472,0.801363194,0.238611714,0.818481848,0.350212164,0.277777778,0.115384615,0.677941176
0.69035533,0.802336904,0.234273319,0.818481848,0.318953324,0.166666667,0.096153846,0.669117647
0.631472081,0.785783836,0.221258134,0.834983498,0.334936351,1,0.057692308,0.661764706
0.521827411,0.745861733,0.201735358,0.818481848,0.354596888,0.25,0.173076923,0.654411765
0.372588832,0.671859786,0.173535792,0.818481848,0.38175389,0.027777778,0.134615385,0.641176471
0.201015228,0.52872444,0.130151844,0.801980198,0.530834512,0.138888889,0.115384615,0.633823529
0.041624365,0.222005842,0.052060738,0.768976898,0.69009901,0.361111111,0.153846154,0.630882353
0.05786802,0.205452775,0.075921909,0.702970297,0.929985856,0.527777778,0.173076923,0.626470588
0.215228426,0.463485881,0.171366594,0.735973597,0.729278642,0.555555556,0.211538462,0.625
0.377664975,0.59104187,0.232104121,0.785478548,0.663649222,0.611111111,0.230769231,0.627941176
0.516751269,0.662122687,0.273318872,0.834983498,0.546110325,0.75,0.211538462,0.629411765
